org_sentences,paraphrased,org_perplexity,para_perplexity,diff_perplex,log_likelihood_org,log_likelihood_para,diff_log_likelihood
"Taylor Guitars is an American guitar manufacturer based in Richmond, Virginia, that produces a range of instruments under the Guitaria, Guitars and Vibraphones brands. Their most popular models range from custom handmade instruments available to those made upon an order basis. The Guitaria was started in 1989 after a successful business collaboration with one of the leading guitar manufacturers in the world, Guitarsmiths of San Francisco, CA. Their first models were inspired by the music of the 1960s and 1970s, incorporating the style of their favorite groups of the time: The Grateful Dead, The Rolling Stones, Led Zeppelin, The Allman Brothers, The Allman Brothers Band, The All American Rejects, Jan and Dean, and many more.","Taylor Guitars Guitaria is an American guitar manufacturer based in Richmond, Virginia, Italy that produces a range of instruments models under the Guitaria, Guitars and Vibraphones brands. Their most popular product models range from custom handmade instruments available models to those made upon an order basis. The Guitaria was started in  after a successful business collaboration with one of the leading guitar manufacturers in the world, Guitarsmiths of Taylor Guitar Company, situated and operating in San Francisco, CA. Their first models were inspired by the music of the s and s, incorporating the style of their favorite groups of the time: The Grateful Dead, The Rolling Stones, The Doors, Led Zeppelin, The Allman Brothers, The Allman Brothers Band, The All American Rejects, Jan and Dean, and many more.",11.12326431274414,20.028627395629883,8.905363082885742,2.409038782119751,2.9971625804901123,0.5881237983703613
"Taylor Guitars is an American guitar manufacturer based in Richmond, Virginia, that produces a range of instruments under the Guitaria, Guitars and Vibraphones brands. Their most popular models range from custom handmade instruments available to those made upon an order basis. The Guitaria was started in 1989 after a successful business collaboration with one of the leading guitar manufacturers in the world, Guitarsmiths of San Francisco, CA. Their first models were inspired by the music of the 1960s and 1970s, incorporating the style of their favorite groups of the time: The Grateful Dead, The Rolling Stones, Led Zeppelin, The Allman Brothers, The Allman Brothers Band, The All American Rejects, Jan and Dean, and many more.","Taylor Guitars Ltd’ is an American guitar handcrafted instrument manufacturer based in Richmond, Virginia, that produces a wide range of instruments under the Guitaria, Guitars and Vibraphones brands. Their most popular models range from custom handmade instruments available to those made upon an order basis. The Guitaria was started in  after a successful business collaboration with one of the leading guitar manufacturers in the world, Guitarsmiths of San Francisco, CA. Their first models were inspired by the music of the s and s, incorporating the style of their favorite groups of the time: The Grateful Dead, Doors, The Rolling Stones, Led Zeppelin, The Allman Brothers, The Allman Brothers Band, The All American Rejects, Jan and Dean, and many more.",11.12326431274414,18.90091133117676,7.777647018432617,2.409038782119751,2.9392101764678955,0.5301713943481445
"Taylor Guitars is an American guitar manufacturer based in Richmond, Virginia, that produces a range of instruments under the Guitaria, Guitars and Vibraphones brands. Their most popular models range from custom handmade instruments available to those made upon an order basis. The Guitaria was started in 1989 after a successful business collaboration with one of the leading guitar manufacturers in the world, Guitarsmiths of San Francisco, CA. Their first models were inspired by the music of the 1960s and 1970s, incorporating the style of their favorite groups of the time: The Grateful Dead, The Rolling Stones, Led Zeppelin, The Allman Brothers, The Allman Brothers Band, The All American Rejects, Jan and Dean, and many more.","Taylor Guitars is an American guitar manufacturer based in Richmond, Virginia, that produces a range of instruments under the Guitaria, Guitars and Vibraphones brands. . Their most popular models range from custom handmade instruments available to those made upon an order basis. The Guitaria was started in  after a successful business collaboration with one of the leading guitar manufacturers in the world, Guitarsmiths of San Francisco, CA. Their first models were inspired by the music of the s and s, incorporating the style of their favorite such musical groups of the as during this time: The Grateful Dead, The Rolling Stones, Led Zeppelin, The Allman Brothers, The Allman Brothers Band, The All American Rejects, man Brothers Trio, Jan and Dean, and many more.",11.12326431274414,20.867555618286133,9.744291305541992,2.409038782119751,3.0381956100463867,0.6291568279266357
"Taylor Guitars is an American guitar manufacturer based in Richmond, Virginia, that produces a range of instruments under the Guitaria, Guitars and Vibraphones brands. Their most popular models range from custom handmade instruments available to those made upon an order basis. The Guitaria was started in 1989 after a successful business collaboration with one of the leading guitar manufacturers in the world, Guitarsmiths of San Francisco, CA. Their first models were inspired by the music of the 1960s and 1970s, incorporating the style of their favorite groups of the time: The Grateful Dead, The Rolling Stones, Led Zeppelin, The Allman Brothers, The Allman Brothers Band, The All American Rejects, Jan and Dean, and many more.","Taylor Guitars is an American guitar manufacturer based in Richmond, Virginia, that produces a range variety of instruments under the Guitaria, Taylor Guitars and Vibraphones brands. Their most popular models range from custom handmade standard instruments available to those made upon an order basis. The Guitaria was started in  after a successful business collaboration with one of the leading guitar manufacturers in the world, Guitarsmiths of , San Francisco, CA. Their first models were collection was completely inspired by the music of the s and s, incorporating the style shapes and colors of their favorite groups of the time: The Grateful Dead, The Rolling Stones, Led Zeppelin, The Allman Brothers, The Allman Brothers Band, The All American Rejects, Jan and Dean, and many more.",11.12326431274414,22.88739013671875,11.76412582397461,2.409038782119751,3.1305861473083496,0.7215473651885986
"Taylor Guitars is an American guitar manufacturer based in Richmond, Virginia, that produces a range of instruments under the Guitaria, Guitars and Vibraphones brands. Their most popular models range from custom handmade instruments available to those made upon an order basis. The Guitaria was started in 1989 after a successful business collaboration with one of the leading guitar manufacturers in the world, Guitarsmiths of San Francisco, CA. Their first models were inspired by the music of the 1960s and 1970s, incorporating the style of their favorite groups of the time: The Grateful Dead, The Rolling Stones, Led Zeppelin, The Allman Brothers, The Allman Brothers Band, The All American Rejects, Jan and Dean, and many more.","Taylor Guitars is an American guitar manufacturer maker based in Richmond, Virginia, that produces a range of instruments under the Guitaria, Guitars and Vibraphones by Taylor, & Taylor brands. Their most popular acclaimed models range from custom handmade instruments available to those made upon an order basis. The Guitaria was started in  after a successful business collaboration with one of the most leading guitar manufacturers makers in the world, Guitarsmiths of San Francisco, CA. Their first models were inspired by the music of the s and s, incorporating in their designs distinctive features of the style of their favorite groups of the time: The Grateful Dead, The Rolling Stones, Led Zeppelin, The Allman Brothers, The Allman Brothers Band, The All American Rejects, Jan and Dean, and many more.",11.12326431274414,22.17867660522461,11.055412292480469,2.409038782119751,3.0991313457489014,0.6900925636291504
"Taylor Guitars is an American guitar manufacturer based in Richmond, Virginia, that produces a range of instruments under the Guitaria, Guitars and Vibraphones brands. Their most popular models range from custom handmade instruments available to those made upon an order basis. The Guitaria was started in 1989 after a successful business collaboration with one of the leading guitar manufacturers in the world, Guitarsmiths of San Francisco, CA. Their first models were inspired by the music of the 1960s and 1970s, incorporating the style of their favorite groups of the time: The Grateful Dead, The Rolling Stones, Led Zeppelin, The Allman Brothers, The Allman Brothers Band, The All American Rejects, Jan and Dean, and many more.","Taylor Guitars the hallmark of their design and excellence. Guitaria is an American international guitar manufacturer based in Richmond, Virginia, that produces a range of instruments under the Guitaria, Guitars and Vibraphones brands. Their most popular models range from custom handmade instruments available to those made upon an order basis. The Guitaria was started in  after  following a successful business collaboration with one of the leading guitar manufacturers shops in the world, Guitarsmiths of San Francisco, CA. Their first models were inspired by the music of the s and s, incorporating the style of their favorite groups of the time: that time, which include The Grateful Dead, The Rolling Stones, Led Zeppelin, The Allman Brothers, The Allman Brothers Band, The All American Rejects, Jan and Dean, and many more.",11.12326431274414,21.44156837463379,10.318304061889648,2.409038782119751,3.06533145904541,0.6562926769256592
"Taylor Guitars is an American guitar manufacturer based in Richmond, Virginia, that produces a range of instruments under the Guitaria, Guitars and Vibraphones brands. Their most popular models range from custom handmade instruments available to those made upon an order basis. The Guitaria was started in 1989 after a successful business collaboration with one of the leading guitar manufacturers in the world, Guitarsmiths of San Francisco, CA. Their first models were inspired by the music of the 1960s and 1970s, incorporating the style of their favorite groups of the time: The Grateful Dead, The Rolling Stones, Led Zeppelin, The Allman Brothers, The Allman Brothers Band, The All American Rejects, Jan and Dean, and many more.","Taylor Guitars Music is an American guitar manufacturer based in Richmond, Virginia, that produces a range of instruments under the Guitaria, Guitars and Vibraphones brands. Their most popular models range from custom handmade instruments available to those made upon an order basis. The Guitaria was started in   after a successful business collaboration with one of the leading guitar manufacturers company in the world, Guitarsmiths of Gibson Guitar Corporation, based in San Francisco, CA. Their first models were inspired by the music of the s and s, incorporating the style sound and design of their favorite groups of the time: The Grateful Dead, Beatles, The Rolling Stones, Led Zeppelin, The Delfonics, The Allman Brothers, The Allman Brothers Band, The All American Rejects, Jan and Janis Dean, and many more.",11.12326431274414,20.2666072845459,9.143342971801758,2.409038782119751,3.008974552154541,0.59993577003479
"Taylor Guitars is an American guitar manufacturer based in Richmond, Virginia, that produces a range of instruments under the Guitaria, Guitars and Vibraphones brands. Their most popular models range from custom handmade instruments available to those made upon an order basis. The Guitaria was started in 1989 after a successful business collaboration with one of the leading guitar manufacturers in the world, Guitarsmiths of San Francisco, CA. Their first models were inspired by the music of the 1960s and 1970s, incorporating the style of their favorite groups of the time: The Grateful Dead, The Rolling Stones, Led Zeppelin, The Allman Brothers, The Allman Brothers Band, The All American Rejects, Jan and Dean, and many more.","Taylor Guitars is an American guitar manufacturer based in Richmond, Virginia, that produces a range of instruments under the Guitaria, Taylor Electrics, Taylor Guitars and Vibraphones brands. Their most popular models range from custom handmade instruments available to those made upon an order basis. The Guitaria was started in  after a successful business collaboration with one of the leading guitar manufacturers in the world, Guitarsmiths of San Francisco, CA. Their first models instruments were inspired by the music of the s and s, incorporating the style of their characteristics that came to define several favorite groups of the time: times, including The Grateful Dead, The Rolling Stones, Led Zeppelin, The Allman Brothers, The Allman Brothers Band, The All American Rejects, Jan and Dean, and many more.",11.12326431274414,21.64500617980957,10.52174186706543,2.409038782119751,3.074774742126465,0.6657359600067139
"Taylor Guitars is an American guitar manufacturer based in Richmond, Virginia, that produces a range of instruments under the Guitaria, Guitars and Vibraphones brands. Their most popular models range from custom handmade instruments available to those made upon an order basis. The Guitaria was started in 1989 after a successful business collaboration with one of the leading guitar manufacturers in the world, Guitarsmiths of San Francisco, CA. Their first models were inspired by the music of the 1960s and 1970s, incorporating the style of their favorite groups of the time: The Grateful Dead, The Rolling Stones, Led Zeppelin, The Allman Brothers, The Allman Brothers Band, The All American Rejects, Jan and Dean, and many more.","Taylor Guitars is an American guitar manufacturer based in Richmond, Virginia, that produces a range of instruments under the Guitaria, Guitars and Vibraphones brands. Their most popular models range from custom handmade instruments available to those made upon on an order basis. The Guitaria was started by David and Dan Taylor in   after a successful business collaboration with one of the leading guitar manufacturers in the world, Guitarsmiths city of San Francisco, CA. Their first models designs were inspired by the music of the s and s, incorporating the style of their favorite groups of the time: musicians such as The Grateful Dead, The Rolling Stones, Led Zeppelin, The Allman Brothers, Doors, The Allman Brothers Band, Gregg Allman & The All American Rejects, Jan and Dean, and many more.",11.12326431274414,19.96438980102539,8.84112548828125,2.409038782119751,2.993950128555298,0.5849113464355469
"Taylor Guitars is an American guitar manufacturer based in Richmond, Virginia, that produces a range of instruments under the Guitaria, Guitars and Vibraphones brands. Their most popular models range from custom handmade instruments available to those made upon an order basis. The Guitaria was started in 1989 after a successful business collaboration with one of the leading guitar manufacturers in the world, Guitarsmiths of San Francisco, CA. Their first models were inspired by the music of the 1960s and 1970s, incorporating the style of their favorite groups of the time: The Grateful Dead, The Rolling Stones, Led Zeppelin, The Allman Brothers, The Allman Brothers Band, The All American Rejects, Jan and Dean, and many more.","Taylor Guitars Guitaria is an American guitar manufacturer based in Richmond, Virginia, that produces a range of instruments different models under the Guitaria, Guitars and Vibraphones brands. Their most popular models range from custom handmade instruments available to those made upon an order basis. The Guitaria was started in  after a successful business collaboration with one of the leading guitar manufacturers in the world, Guitarsmiths of San Francisco, CA. Their first models were inspired by the music of the late s and s, incorporating the style of their favorite groups bands of the time: The Grateful Dead, The Rolling Stones, Led Zeppelin, The Allman Brothers, The Allman Brothers Band, The All American Rejects, Jan and Dean, Andrews and many more.",11.12326431274414,20.409082412719727,9.285818099975586,2.409038782119751,3.0159800052642822,0.6069412231445312
"Taylor Guitars is an American guitar manufacturer based in Richmond, Virginia, that produces a range of instruments under the Guitaria, Guitars and Vibraphones brands. Their most popular models range from custom handmade instruments available to those made upon an order basis. The Guitaria was started in 1989 after a successful business collaboration with one of the leading guitar manufacturers in the world, Guitarsmiths of San Francisco, CA. Their first models were inspired by the music of the 1960s and 1970s, incorporating the style of their favorite groups of the time: The Grateful Dead, The Rolling Stones, Led Zeppelin, The Allman Brothers, The Allman Brothers Band, The All American Rejects, Jan and Dean, and many more.","Taylor Guitars Guitaria is an American guitar manufacturer music store based in Richmond, Virginia, that produces a range of instruments under the Guitaria, Guitars and Vibraphones brands. Their most popular models range from custom handmade instruments available to those made upon an order basis. The Guitaria was started in  after a successful business collaboration with one of the leading guitar manufacturers in the world, Guitarsmiths of San Francisco, CA. Their first models were inspired by the music of the s and s, incorporating the style aesthetic of their favorite groups of the time: The Grateful Dead, The Rolling Stones, Led Zeppelin, The Allman Brothers, The Allman Brothers Band, Fleetwood Mac, The All American Rejects, Jan and Dean, and many more.",11.12326431274414,17.62635612487793,6.503091812133789,2.409038782119751,2.8693952560424805,0.4603564739227295
"Taylor Guitars is an American guitar manufacturer based in Richmond, Virginia, that produces a range of instruments under the Guitaria, Guitars and Vibraphones brands. Their most popular models range from custom handmade instruments available to those made upon an order basis. The Guitaria was started in 1989 after a successful business collaboration with one of the leading guitar manufacturers in the world, Guitarsmiths of San Francisco, CA. Their first models were inspired by the music of the 1960s and 1970s, incorporating the style of their favorite groups of the time: The Grateful Dead, The Rolling Stones, Led Zeppelin, The Allman Brothers, The Allman Brothers Band, The All American Rejects, Jan and Dean, and many more.","Taylor Guitars is an American guitar manufacturer based with headquarters in Richmond, Virginia, that produces a range of instruments under the Guitaria, Guitars by Taylor, and Vibraphones Taylor Precision brands. Their most popular models range from custom handmade instruments available to those made upon an order basis. The Guitaria was started in  after a successful business collaboration with one of the leading guitar manufacturers in the world, Guitarsmiths of San Francisco, Hollywood, CA. Their first models original designs were inspired by the music of the s and s, incorporating the style of their favorite groups of the time: The Grateful Dead, The Rolling Stones, Led Zeppelin, The Allman Brothers, The Allman Brothers Band, The All American Rejects, Jan and Dean, is Joplin and many more.",11.12326431274414,23.622896194458008,12.499631881713867,2.409038782119751,3.1622164249420166,0.7531776428222656
"Taylor Guitars is an American guitar manufacturer based in Richmond, Virginia, that produces a range of instruments under the Guitaria, Guitars and Vibraphones brands. Their most popular models range from custom handmade instruments available to those made upon an order basis. The Guitaria was started in 1989 after a successful business collaboration with one of the leading guitar manufacturers in the world, Guitarsmiths of San Francisco, CA. Their first models were inspired by the music of the 1960s and 1970s, incorporating the style of their favorite groups of the time: The Grateful Dead, The Rolling Stones, Led Zeppelin, The Allman Brothers, The Allman Brothers Band, The All American Rejects, Jan and Dean, and many more.","Taylor Guitars is an American guitar manufacturer based in Richmond, Virginia, Virginia that produces a range of instruments under the Guitaria, Guitars and Vibraphones Taylor brands. Their most popular models range from custom handmade instruments available to those purchase online to hand crafted models made upon an order basis. The Guitaria was started in  after a successful business collaboration with one of the leading guitar manufacturers in the world, Guitarsmiths of San Francisco, CA. Their first As a result, the models were inspired by the music of the s and s, incorporating the style of their favorite groups of the time: The Grateful Dead, Beatles, The Rolling Stones, Led Zeppelin, The Allman Brothers, The Allman Brothers Band, The All American Rejects, Janis Joplin, Jan and Dean, and many more.",11.12326431274414,18.96463966369629,7.841375350952148,2.409038782119751,2.9425761699676514,0.5335373878479004
