org_sentences,paraphrased,org_perplexity,para_perplexity,diff_perplex,log_likelihood_org,log_likelihood_para,diff_log_likelihood
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, Torrance, California, and which is one of the largest oldest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in  by Bob Taylor and Kurt Listug.",10.108861923217772,22.309112548828125,12.200250625610352,2.3134124279022217,3.1049952507019043,0.7915828227996826
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of considered the largest manufacturers builder of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. guitars made from mahogany and maple. The company was founded in  by Bob Taylor and Kurt Listug.",10.108861923217772,23.6028995513916,13.494037628173828,2.3134124279022217,3.161369562149048,0.8479571342468262
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based company located in El Cajon, California, Dorado Hills, Michigan, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in  by Bob Taylor and Kurt Listug.",10.108861923217772,20.84855461120605,10.73969268798828,2.3134124279022217,3.0372846126556396,0.723872184753418
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, Oakland, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow and, to a lesser depth, electric guitars. The company was founded in  by Bob Taylor and Kurt Listug.",10.108861923217772,18.281959533691406,8.173097610473633,2.3134124279022217,2.905914783477783,0.5925023555755615
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest oldest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars body-on-board models and semi-hollow electric guitars. The company was founded in  by Bob Taylor and Kurt Listug.",10.108861923217772,22.25521278381348,12.146350860595703,2.3134124279022217,3.10257625579834,0.7891638278961182
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","acoustics and other related products. Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in  by Bob Taylor and Kurt Listug.",10.108861923217772,16.886133193969727,6.777271270751953,2.3134124279022217,2.8264927864074707,0.513080358505249
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is has been an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in  by Bob Taylor and Kurt Listug.",10.108861923217772,21.062885284423828,10.954023361206056,2.3134124279022217,3.0475125312805176,0.7341001033782959
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, California City, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in  by Bob Taylor and Kurt Listug.",10.108861923217772,15.992868423461914,5.884006500244141,2.3134124279022217,2.7721428871154785,0.45873045921325684
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic wood guitars in the United States. They Taylor Guitars specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in  by Bob Taylor and Kurt Listug.",10.108861923217772,18.798629760742188,8.689767837524414,2.3134124279022217,2.933784008026123,0.6203715801239014
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers producers of acoustic guitars in the United States. They specialize in acoustic guitars all-solids and semi-hollow electric guitars. The company was founded in  by Bob Rick Taylor and Kurt Listug.",10.108861923217772,26.309688568115234,16.20082664489746,2.3134124279022217,3.26993727684021,0.9565248489379883
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars , electric guitars and semi-hollow electric guitars. instruments for singer-songwriters. The company was founded in  by Bob Taylor and Kurt Listug.",10.108861923217772,17.858919143676758,7.750057220458984,2.3134124279022217,2.882503032684326,0.5690906047821045
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest independent acoustic guitar manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in  by Bob Taylor and Kurt Listug.",10.108861923217772,17.93799591064453,7.829133987426758,2.3134124279022217,2.886920928955078,0.5735085010528564
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is by far one of the largest manufacturers of acoustic guitars and related accessories in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in  by Bob Richard Taylor and Kurt Listug.",10.108861923217772,19.139354705810547,9.030492782592772,2.3134124279022217,2.951746702194214,0.6383342742919922
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and California. Taylor is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in  by Bob Taylor and Kurt Listug.",10.108861923217772,18.67033576965332,8.561473846435547,2.3134124279022217,2.926935911178589,0.6135234832763672
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of arguably the largest manufacturers manufacturer of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in  by Bob Paul Taylor and Kurt Listug.",10.108861923217772,23.35858917236328,13.249727249145508,2.3134124279022217,3.1509647369384766,0.8375523090362549
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, Monte, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in  by Bob Taylor and Kurt Listug.",10.108861923217772,20.698530197143555,10.58966827392578,2.3134124279022217,3.030062675476074,0.7166502475738525
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, California, Paso, Texas and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in  by Bob Taylor and Kurt Listug.",10.108861923217772,18.958311080932617,8.849449157714844,2.3134124279022217,2.942242383956909,0.6288299560546875
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and United States. Taylor Electric Guitars is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in  by Bob Taylor and Kurt Listug.",10.108861923217772,17.23225975036621,7.1233978271484375,2.3134124279022217,2.84678316116333,0.5333707332611084
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize Taylor specializes in acoustic guitars and semi-hollow electric guitars. The company was founded in  by Bob Taylor and Kurt David Listug.",10.108861923217772,24.408950805664062,14.300088882446287,2.3134124279022217,3.1949498653411865,0.8815374374389648
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest leading manufacturers of acoustic guitars in the United States. They specialize in customizing acoustic guitars and semi-hollow electric guitars. The company was founded in  by Bob Taylor and Kurt Listug.",10.108861923217772,18.21378517150879,8.104923248291016,2.3134124279022217,2.9021787643432617,0.58876633644104
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer company based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in  by Bob Mark Taylor and Kurt Listug.",10.108861923217772,18.25511741638184,8.146255493164062,2.3134124279022217,2.9044454097747803,0.5910329818725586
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. world. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in  by Bob Taylor and Kurt Listug.",10.108861923217772,20.26546669006348,10.156604766845703,2.3134124279022217,3.008918285369873,0.6955058574676514
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer company based in El Cajon, California, and is one of the largest leading manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in   by Bob Taylor and Kurt Listug.",10.108861923217772,18.49321556091309,8.384353637695312,2.3134124279022217,2.9174039363861084,0.6039915084838867
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based located in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow , but also make electric guitars. The company was founded in  by Bob Taylor and Kurt Listug.",10.108861923217772,18.41911506652832,8.310253143310547,2.3134124279022217,2.913388967514038,0.5999765396118164
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in   by Bob Taylor , Jerry Taylor, David Taylor, and Kurt Frank Listug.",10.108861923217772,17.94634246826172,7.837480545043945,2.3134124279022217,2.8873863220214844,0.5739738941192627
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars Guitar Company is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in  by Bob Taylor and Kurt Listug.",10.108861923217772,16.98497772216797,6.876115798950195,2.3134124279022217,2.832329273223877,0.5189168453216553
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar music instrument manufacturer based in El Cajon, San Rafael, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars hollow body and semi-hollow electric guitars. The company was founded in  by Bob Taylor and Kurt Listug.",10.108861923217772,20.988178253173828,10.879316329956056,2.3134124279022217,3.043959379196167,0.7305469512939453
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","company. Taylor Guitars is an American guitar manufacturer based located in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric bass guitars. The company was founded in  by Bob Taylor and Kurt Listug.",10.108861923217772,16.741104125976562,6.632242202758789,2.3134124279022217,2.8178670406341553,0.5044546127319336
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American a guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in   by Bob Taylor and Kurt Listug.",10.108861923217772,18.10835266113281,7.999490737915039,2.3134124279022217,2.8963732719421387,0.582960844039917
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers producers of custom and hand-made acoustic guitars in the United States. world. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in  by Bob Taylor and Kurt Listug.",10.108861923217772,24.569061279296875,14.460199356079102,2.3134124279022217,3.2014880180358887,0.888075590133667
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest and oldest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded started in  by Bob Taylor and Kurt Listug.",10.108861923217772,19.182287216186523,9.07342529296875,2.3134124279022217,2.9539873600006104,0.6405749320983887
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based headquartered in El Cajon, California, and is one of the largest manufacturers makers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in   by Bob Taylor and Kurt Listug.",10.108861923217772,20.75774955749512,10.648887634277344,2.3134124279022217,3.0329196453094482,0.7195072174072266
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American a guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in   by Bob Taylor and Kurt Listug.",10.108861923217772,18.10835266113281,7.999490737915039,2.3134124279022217,2.8963732719421387,0.582960844039917
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, California, Dorado Hills, California and is one of the largest manufacturers of acoustic guitars in the United States. world. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in  by Bob Taylor and Kurt Listug.",10.108861923217772,23.31049919128418,13.201637268066406,2.3134124279022217,3.1489038467407227,0.835491418838501
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, Los Angeles, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded started in  by Bob Taylor and Kurt Listug.",10.108861923217772,18.70060157775879,8.591739654541016,2.3134124279022217,2.928555727005005,0.6151432991027832
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in  by Bob Taylor Taylor, Bill Martin, and Kurt Listug.",10.108861923217772,18.27410316467285,8.165241241455078,2.3134124279022217,2.905484914779663,0.5920724868774414
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American a guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars producing hollow and semi-hollow electric guitars. The company was founded in   by Bob Taylor and Kurt Listug.",10.108861923217772,19.15056610107422,9.041704177856444,2.3134124279022217,2.9523322582244873,0.6389198303222656
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars both contemporary and semi-hollow electric classical guitars. The company was founded in  by Bob Taylor and Kurt Listug.",10.108861923217772,22.199203491210938,12.090341567993164,2.3134124279022217,3.1000564098358154,0.7866439819335938
"Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic guitars and semi-hollow electric guitars. The company was founded in 1974 by Bob Taylor and Kurt Listug.","Taylor Guitars is an American guitar manufacturer based in El Cajon, California, and is one of the largest manufacturers of acoustic guitars in the United States. They specialize in acoustic classical guitars and semi-hollow electric guitars. The company was founded in  by Bob Randy Taylor and Kurt Listug.",10.108861923217772,20.058876037597656,9.950014114379885,2.3134124279022217,2.998671770095825,0.6852593421936035
